index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,questions
1799,Shower Gel - Lemongrass & Jojoba,Beauty & Hygiene,Bath & Hand Wash,Fiama,179.1,199.0,Shower Gel & Body Wash,4.3,"Lemongrass and Jojoba Shower Gel wakes you up and pulls you out of a dull day with its zingy citrus fragrance. It is filled with natural goodness, which gently exfoliates your skin and makes it smooth. So get ready for a smooth start to your day with Fiama.","['Is Shower Gel Lemongrass & Jojoba suitable for sensitive skin?', 'How does Shower Gel Lemongrass & Jojoba leave your skin feeling?', 'Does Shower Gel Lemongrass & Jojoba contain any artificial fragrances?', 'How does Shower Gel Lemongrass & Jojoba help with exfoliation?', 'What makes Shower Gel Lemongrass & Jojoba ideal for starting your day?']"
1832,Body Mist For Babies - Tropical Garden,Baby Care,Baby Bath & Hygiene,Mamaearth,598.0,598.0,Baby Bath,2.8,"An instant splash of freshness for your little one’s face & body. Mamaearth’s joyful Tropical Garden Body Mist for babies gives floral & fruity fragrance of tropical flowers, masks the odour of milk, drool, sweat & food, giving your baby a fresh feeling. This product is alcohol free and certified allergen free.","[""Is Mamaearth's joyful Tropical Garden Body Mist for babies alcohol free?"", 'Does the Tropical Garden Body Mist for babies mask the odour of food?', 'Which fragrance does the Tropical Garden Body Mist for babies have?', ""Can you use Mamaearth's Tropical Garden Body Mist for babies on the face?"", 'How long does the fresh feeling from Tropical Garden Body Mist for babies last?']"
1837,Dinsey Baby - Bio Green Apple Mickey Tearproof Shampoo,Beauty & Hygiene,Hair Care,BIOTIQUE,131.25,175.0,Shampoo & Conditioner,4.4,"This gentle, 100% soap free shampoo is a natural blend of pure green apple extract, sea algae and Centella to cleanse delicate hair and scalp, without dryness or irritating babys sensitive eyes. It has a special pH balanced, no-tear formula rinses easily for healthy, shining hair.","['Is Dinsey Baby Bio Green Apple Mickey Tearproof Shampoo suitable for children with sensitive scalps?', 'How many natural ingredients are used in Dinsey Baby Bio Green Apple Mickey Tearproof Shampoo?', 'Does Dinsey Baby Bio Green Apple Mickey Tearproof Shampoo contain any artificial fragrances?', 'How does Dinsey Baby Bio Green Apple Mickey Tearproof Shampoo cleanse the hair and scalp?', 'What makes Dinsey Baby Bio Green Apple Mickey Tearproof Shampoo different from other baby shampoos on the market?']"
1865,Bio Berry Sensitive Mommy & Baby Bubble Bath,Baby Care,Baby Bath & Hygiene,BIOTIQUE,74.25,99.0,Baby Bath,4.8,"This gentle, 100% soap-free, bubbling wash is a natural blend of wild berries, sandalwood oil, honey and aloe vera to make babys and mommys bath time a delightful experience. Light-foaming, it has a pH balanced formula refreshes and nourishes sensitive skin, without dryness or irritation, for a soft and comforting feeling.","['Does Bio Berry Sensitive Mommy & Baby Bubble Bath contain any artificial fragrances?', 'What ingredients make Bio Berry Sensitive Mommy & Baby Bubble Bath gentle on sensitive skin?', 'Can Bio Berry Sensitive Mommy & Baby Bubble Bath be used by adults with sensitive skin?', 'How does the pH balanced formula of Bio Berry Sensitive Mommy & Baby Bubble Bath benefit the skin?', 'Why is Bio Berry Sensitive Mommy & Baby Bubble Bath recommended for sensitive skin?']"
1918,Hair Naturals - Soothing Conditioning Gel,Beauty & Hygiene,Hair Care,Kaya Clinic,926.5,1090.0,Shampoo & Conditioner,,"Kaya Hair Naturals Soothing Conditioning Gel This is an intense balancing treatment masque which provides natural hair conditioning and nourishment. It contains a natural complex of Black Pepper & Inga Alba bark extracts which restores natural scalp health. This unique pH balanced formula is free from Sulfates, Silicones & Parabens and is fortified with amino acids and minerals that provide hydration, soothes the scalp leaving it nourished.","['Does Kaya Hair Naturals Soothing Conditioning Gel contain silicones?', 'Where do the extracts in Kaya Hair Naturals Soothing Conditioning Gel come from?', 'How long does Kaya Hair Naturals Soothing Conditioning Gel need to stay on the hair?', 'What are the benefits of Black Pepper & Inga Alba bark extracts in Kaya Hair Naturals Soothing Conditioning Gel?', ""How does Kaya Hair Naturals Soothing Conditioning Gel impact the scalp's health?""]"
1952,"Syoss - Renew 7 Complete Repair, 01 Shampoo",Beauty & Hygiene,Hair Care,Schwarzkopf,425.0,425.0,Shampoo & Conditioner,5.0,"The Syoss Renew 7 Complete Repair with Serin-Protein-Formula, developed with and tested by hairdressers, strengthens and improves the structure of each hair from roots to tips. For salon-beautiful hair like directly after the hairdresser – every day.","['How does the Serin-Protein-Formula in Syoss Renew 7 Complete Repair Shampoo work?', 'How does Syoss Renew 7 Complete Repair Shampoo make your hair feel?', 'Can Syoss Renew 7 Complete Repair Shampoo be used daily?', 'How is Syoss Renew 7 Complete Repair Shampoo tested?', 'What do hairdressers say about Syoss Renew 7 Complete Repair Shampoo?']"
1964,Excellence Creme Hair Color,Beauty & Hygiene,Hair Care,Loreal Paris,558.0,620.0,Hair Color,4.4,"L'Oreal Paris Excellence Creme Hair Color is a triple care colour with triple care formula. 100 per cent grey coverage from root to tips. Stronger hair, 85 per cent more resistant to brushing. For a beautifully blended colour that complements your look, without a grey in sight. Rich, even, long-lasting hair colour with a soft and silky touch. Excellence Creme hair color triple protection means three ways to care for your hair: ceramide protects, pro-keratin strengthens and collagen replenishes.In this pack, you will find the protective serum, colouring creme and developer and conditioner.","[""Is L'Oreal Paris Excellence Creme Hair Color suitable for all hair types?"", 'What are the three ways to care for your hair with Excellence Creme Hair Color?', 'Does Excellence Creme Hair Color provide 100% grey coverage?', 'What does the Excellence Creme Hair Color pack contain?', 'How does Excellence Creme Hair Color help to strengthen hair?']"
1969,Revitalift Intensive Repairing Essence,Beauty & Hygiene,Skin Care,Loreal Paris,925.0,925.0,Face Care,,"Nourish, revitalise and give your skin a lift with an intensive repairing night serum by L'Oreal Paris. With time, age leaves traces on the skin: wrinkles appear, skin loses its firmness. These ageing signs are harder to repair. A new anti-ageing approach inspired by healing knowledge: Because the healing process involves skin regeneration. It is a great source of inspiration to fight against ageing signs.L'Oreal laboratories selected Centella Asiatica, known for its repairing properties, for new anti-ageing care.Thin and fluid texture smoothly glides and immediately penetrates into the skin, leaving skin silky soft without a sticky film. Fight signs of ageing on 8 key zones of your face.","['Is Revitalift Intensive Repairing Essence suitable for sensitive skin?', 'How long does it take for Revitalift Intensive Repairing Essence to show results?', 'Can Revitalift Intensive Repairing Essence be used as a daily moisturizer?', 'What makes Revitalift Intensive Repairing Essence different from other serums?', 'Does Revitalift Intensive Repairing Essence contain any artificial fragrances?']"
2083,Absolute Under Cover Gel Face Primer,Beauty & Hygiene,Makeup,Lakme,562.5,750.0,Eyes,4.1,"Lakmé Absolute Undercover Gel Primer •Lakmé Absolute presents the all-new Undercover Gel Primer - your go-to product to create the perfect canvas for makeup application. This transparent gel based primer has a gel texture that gives you an even looking skin and smooth finish. It blends seamlessly for a more vibrant, colour true finish. It hides skin imperfections and gives an even skin tone. Enriched with Vitamin E, it nourishes skin. Locks in makeup for a longer period of time. It is tinted with Gel texture, has moisturizing benefits that can help easy makeup application on dry skin. Key Features : -Transparent and smooth gel primer -Enriched with Vitamin E that nourishes skin -Locks in makeup for a long period of time -Makes skin even and creates the perfect base About Lakmé : Lakmé is India’s No. 1 colour cosmetics brand offering a wide range of high-end, world-class makeup and skincare products. Lakmé has a vast product range specially crafted by experts for Indian skin. The brand has also been redefining fashion in India for over 16 years with Lakmé Fashion Week, India’s premier fashion event. Buy your Lakme Absolute Undercover Gel Primer now !!!","['Does Lakmé Absolute Undercover Gel Primer contain any color pigments?', 'How long does Lakmé Absolute Undercover Gel Primer lock in makeup for?', 'Which key vitamin is enriched in Lakmé Absolute Undercover Gel Primer?', 'What skin type does Lakmé Absolute Undercover Gel Primer help with makeup application?', 'What is the texture of Lakmé Absolute Undercover Gel Primer?']"
2148,Fructis Shampoo - Long & Strong Strengthening,Beauty & Hygiene,Hair Care,Garnier,55.0,55.0,Shampoo & Conditioner,3.9,"Nourish your dry and damaged hair with Garnier Fructis Triple Nutrition Shampoo. It is enriched with the goodness of three nourishing oils of olive, coconut and almond. The Vitamin E from these oils help moisturise the scalp and get rid of the dryness. It helps to repair damaged hair. It results in silky smooth hair. It makes the scalp healthy and prevents from hair breakage. The natural oils help to maintain the natural moisture in the scalp and retain it. Ideal for people with dry, over dried and damaged hair.  For Beauty tips, tricks & more visit https://bigbasket.blog/","['How many nourishing oils are present in Garnier Fructis Triple Nutrition Shampoo?', 'Which vitamin is found in the nourishing oils of the Fructis Shampoo Long & Strong Strengthening?', 'What type of hair is ideal for using the Fructis Shampoo Long & Strong Strengthening?', 'How does the Fructis Shampoo Long & Strong Strengthening promote scalp health?', 'What benefits does the Vitamin E from the nourishing oils provide in the Fructis Shampoo Long & Strong Strengthening?']"
2172,Sun Expert Ultramatte Lotion - SPF 50,Beauty & Hygiene,Skin Care,Lakme,648.72,998.0,Face Care,3.9,"Stepping out without sun protection You think your scarf is enough to Think again - it takes just 7 minutes for the sun to start damaging your skin in this hot Indian weather. Choose Lakme Sun Expert - your daily sunscreen lotion which is light enough to be used all year round. It contains cucumber, lemongrass, Vitamin B3 and has been tested by dermatologists. Suitable for all skin types - this lightweight lotion provides broad-spectrum UV protection. SPF 50 blocks up to 97% of harmful rays of UVB which causes tanning & sunburns. 
The PA++ shields your skin from UVA rays which cause dark spots, premature ageing and skin darkening. It helps prevent tan lines that appear on the skin due to harmful sun rays. Smooth onto cleansed face and body 20 minutes before sun exposure. Re-apply every 3-4 hours for maximum protection. Avoid contact with eyes. in case of eye contact rinse thoroughly with clean water. What are you waiting for - grab the best protection under the sun and say goodbye to sun damage! Try the Lakme Sun Expert Range now. Now available in an Ultra matte compact as well with SPF 40. Lakme Sun Expert- Your expert sunscreen!!","['Can Sun Expert Ultramatte Lotion be used all year round?', 'What are the key ingredients in Sun Expert Ultramatte Lotion SPF 50?', 'How often should you reapply Sun Expert Ultramatte Lotion?', 'What percentage of harmful UVB rays does SPF 50 in Sun Expert Ultramatte Lotion block?', 'What is the difference between the SPF in Sun Expert Ultramatte Lotion and the Sun Expert Ultra Matte compact?']"
